n,d,s0,graph_type,sem_type,fdr,tpr,fpr,shd,nnz,hamming
100.0,5.0,1.0,ER,gauss,0.0,1.0,0.0,0.0,1.0,0.0
100.0,5.0,1.0,ER,exp,0.0,1.0,0.0,0.0,1.0,0.0
100.0,5.0,1.0,ER,gumbel,0.0,1.0,0.0,0.0,1.0,0.0
100.0,5.0,1.0,ER,uniform,0.0,1.0,0.0,0.0,1.0,0.0
100.0,5.0,1.0,ER,logistic,0.0,0.0,0.0,1.0,0.0,0.04
100.0,5.0,1.0,ER,poisson,0.0,0.0,0.0,1.0,0.0,0.04
100.0,5.0,2.0,ER,gauss,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,exp,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,gumbel,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,uniform,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,logistic,0.0,0.0,0.0,2.0,0.0,0.08
100.0,5.0,2.0,ER,poisson,0.0,0.0,0.0,2.0,0.0,0.08
100.0,5.0,4.0,ER,gauss,0.0,1.0,0.0,0.0,4.0,0.0
100.0,5.0,4.0,ER,exp,0.0,1.0,0.0,0.0,4.0,0.0
100.0,5.0,4.0,ER,gumbel,0.0,1.0,0.0,0.0,4.0,0.0
100.0,5.0,4.0,ER,uniform,0.3333333333333333,0.5,0.16666666666666666,3.0,3.0,0.12
100.0,5.0,4.0,ER,logistic,0.0,0.0,0.0,4.0,0.0,0.16
100.0,5.0,4.0,ER,poisson,0.0,0.0,0.0,4.0,0.0,0.16
100.0,5.0,10.0,ER,gauss,0.0,0.8,0.0,2.0,8.0,0.08
100.0,5.0,10.0,ER,exp,0.14285714285714285,0.6,1.0,4.0,7.0,0.2
100.0,5.0,10.0,ER,gumbel,0.0,1.0,0.0,0.0,10.0,0.0
100.0,5.0,10.0,ER,uniform,0.3333333333333333,0.2,1.0,8.0,3.0,0.36
100.0,5.0,10.0,ER,logistic,0.0,0.0,0.0,10.0,0.0,0.4
100.0,5.0,10.0,ER,poisson,0.0,0.0,0.0,10.0,0.0,0.4
100.0,10.0,1.0,ER,gauss,0.0,1.0,0.0,0.0,1.0,0.0
100.0,10.0,1.0,ER,exp,0.0,1.0,0.0,0.0,1.0,0.0
100.0,10.0,1.0,ER,gumbel,0.0,1.0,0.0,0.0,1.0,0.0
100.0,10.0,1.0,ER,uniform,0.0,1.0,0.0,0.0,1.0,0.0
100.0,10.0,1.0,ER,logistic,0.0,0.0,0.0,1.0,0.0,0.01
100.0,10.0,1.0,ER,poisson,0.0,0.0,0.0,1.0,0.0,0.01
100.0,10.0,5.0,ER,gauss,0.0,1.0,0.0,0.0,5.0,0.0
100.0,10.0,5.0,ER,exp,0.0,1.0,0.0,0.0,5.0,0.0
100.0,10.0,5.0,ER,gumbel,0.0,1.0,0.0,0.0,5.0,0.0
100.0,10.0,5.0,ER,uniform,0.0,0.8,0.0,1.0,4.0,0.01
100.0,10.0,5.0,ER,logistic,0.0,0.0,0.0,5.0,0.0,0.05
100.0,10.0,5.0,ER,poisson,0.0,0.0,0.0,5.0,0.0,0.05
100.0,10.0,9.0,ER,gauss,0.0,1.0,0.0,0.0,9.0,0.0
100.0,10.0,9.0,ER,exp,0.1,1.0,0.027777777777777776,1.0,10.0,0.01
100.0,10.0,9.0,ER,gumbel,0.0,1.0,0.0,0.0,9.0,0.0
100.0,10.0,9.0,ER,uniform,0.0,0.8888888888888888,0.0,1.0,8.0,0.01
100.0,10.0,9.0,ER,logistic,0.0,0.0,0.0,9.0,0.0,0.09
100.0,10.0,9.0,ER,poisson,0.0,0.0,0.0,9.0,0.0,0.09
100.0,10.0,20.0,ER,gauss,0.0,1.0,0.0,0.0,20.0,0.0
100.0,10.0,20.0,ER,exp,0.0625,0.75,0.04,5.0,16.0,0.06
100.0,10.0,20.0,ER,gumbel,0.2777777777777778,0.65,0.2,10.0,18.0,0.12
100.0,10.0,20.0,ER,uniform,0.2777777777777778,0.65,0.2,11.0,18.0,0.12
100.0,10.0,20.0,ER,logistic,0.0,0.0,0.0,20.0,0.0,0.2
100.0,10.0,20.0,ER,poisson,0.0,0.0,0.0,20.0,0.0,0.2
100.0,10.0,30.0,ER,gauss,0.0,0.6666666666666666,0.0,10.0,20.0,0.1
100.0,10.0,30.0,ER,exp,0.2608695652173913,0.5666666666666667,0.4,16.0,23.0,0.19
100.0,10.0,30.0,ER,gumbel,0.041666666666666664,0.7666666666666667,0.06666666666666667,7.0,24.0,0.08
