n,d,s0,graph_type,sem_type,fdr,tpr,fpr,shd,nnz,hamming
100.0,5.0,1.0,ER,gauss,0.0,1.0,0.0,0.0,1.0,0.0
100.0,5.0,1.0,ER,exp,1.0,0.0,0.1111111111111111,1.0,1.0,0.08
100.0,5.0,1.0,ER,gumbel,0.0,1.0,0.0,0.0,1.0,0.0
100.0,5.0,1.0,ER,uniform,0.0,0.0,0.0,1.0,0.0,0.04
100.0,5.0,1.0,ER,logistic,0.0,0.0,0.0,1.0,0.0,0.04
100.0,5.0,1.0,ER,poisson,0.0,0.0,0.0,1.0,0.0,0.04
100.0,5.0,2.0,ER,gauss,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,exp,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,gumbel,0.0,1.0,0.0,0.0,2.0,0.0
100.0,5.0,2.0,ER,uniform,0.0,0.5,0.0,1.0,1.0,0.04
100.0,5.0,2.0,ER,logistic,0.0,0.0,0.0,2.0,0.0,0.08
100.0,5.0,2.0,ER,poisson,0.0,0.0,0.0,2.0,0.0,0.08
100.0,5.0,4.0,ER,gauss,0.25,0.75,0.16666666666666666,1.0,4.0,0.08
100.0,5.0,4.0,ER,exp,0.0,1.0,0.0,0.0,4.0,0.0
100.0,5.0,4.0,ER,gumbel,0.0,1.0,0.0,0.0,4.0,0.0
100.0,5.0,4.0,ER,uniform,0.0,0.75,0.0,1.0,3.0,0.04
100.0,5.0,4.0,ER,logistic,0.0,0.0,0.0,4.0,0.0,0.16
100.0,5.0,4.0,ER,poisson,0.0,0.0,0.0,4.0,0.0,0.16
100.0,5.0,10.0,ER,gauss,0.0,0.7,0.0,3.0,7.0,0.12
100.0,5.0,10.0,ER,exp,0.0,0.9,0.0,1.0,9.0,0.04
100.0,5.0,10.0,ER,gumbel,0.0,0.9,0.0,1.0,9.0,0.04
100.0,5.0,10.0,ER,uniform,0.0,0.5,0.0,5.0,5.0,0.2
100.0,5.0,10.0,ER,logistic,0.0,0.0,0.0,10.0,0.0,0.4
100.0,5.0,10.0,ER,poisson,0.0,0.0,0.0,10.0,0.0,0.4
100.0,10.0,1.0,ER,gauss,0.0,1.0,0.0,0.0,1.0,0.0
100.0,10.0,1.0,ER,exp,0.0,1.0,0.0,0.0,1.0,0.0
100.0,10.0,1.0,ER,gumbel,0.0,1.0,0.0,0.0,1.0,0.0
